id;category;title;amenities;bathrooms;bedrooms;currency;fee;pets_allowed;price;price_type;square_feet;address;cityname;state;source
5122007765;housing/rent/apartment;$1,329 / Three BR - Great Deal. MUST SEE. Pet OK!;Parking;2;3;USD;No;Cats,Dogs;1329;Monthly;1346;null;Fishers;IN;RentDigs.com
5122006805;housing/rent/apartment;Spacious One BR, One BA;Clubhouse,Fireplace,Parking,Pool,Washer Dryer;1;1;USD;No;Cats,Dogs;1460;Monthly;905;null;Hopkins;MN;RentDigs.com
5122006799;housing/rent/apartment;Sunnyvale \ Apartment - convenient location.;Fireplace,Parking,Storage;2;2;USD;No;None;4710;Monthly;1135;null;Sunnyvale;CA;RentDigs.com
5122006778;housing/rent/apartment;One BR Apartment - A vibrant partnership within the thriving Fishers;Clubhouse,Gym,Internet Access,Parking,Patio/Deck,Pool,Storage,TV;1;1;USD;No;None;1100;Monthly;708;null;Fishers;IN;RentDigs.com
5122006509;housing/rent/apartment;Hopkins Value!;AC,Dishwasher,Garbage Disposal,Parking,Playground,Storage,Washer Dryer;1;1;USD;No;None;960;Monthly;605;null;Hopkins;MN;RentDigs.com
5122006351;housing/rent/apartment;$1,548 / Two BR - Great Deal. MUST SEE. Single Car Garage!;Fireplace,Parking,Storage;2;2;USD;No;None;1548;Monthly;1028;null;Hopkins;MN;RentDigs.com
5122006059;housing/rent/apartment;Spacious Three BR, Two BA plus den in the Key Biscayne Ambassador.;Gym,Pool,Storage,Wood Floors;2;3;USD;No;None;4850;Monthly;1700;null;Key Biscayne;FL;RentDigs.com
5122005549;housing/rent/apartment;One BA - ready to move in.;Cable or Satellite,Fireplace,TV,Tennis;1;2;USD;No;None;2588;Monthly;816;null;Sunnyvale;CA;RentDigs.com
5122005513;housing/rent/apartment;Sunnyvale, Great Location, Two BR Apartment. Single Car Garage!;Cable or Satellite,Fireplace,Parking,TV,Tennis;1;2;USD;No;None;2686;Monthly;816;null;Sunnyvale;CA;RentDigs.com
5122005446;housing/rent/apartment;Apartment in move in condition in Sunnyvale;Fireplace,Gym,Pool;1;1;USD;No;None;2765;Monthly;828;null;Sunnyvale;CA;RentDigs.com
5122005379;housing/rent/apartment;Convenient location Two BR Two BA for rent;Internet Access,Parking,Storage;2;2;USD;No;None;1275;Monthly;1780;null;Birmingham;AL;RentDigs.com
5122005277;housing/rent/apartment;Lovely Sunnyvale, One BR, One BA;Fireplace,Gym,Pool;1;1;USD;No;None;2695;Monthly;720;null;Sunnyvale;CA;RentDigs.com
5122004197;housing/rent/apartment;ENERGY STAR Certified community. Pet OK!;Fireplace,Gated,Gym,Parking,Patio/Deck,Pool;2;2;USD;No;Cats,Dogs;2643;Monthly;1103;null;Canoga Park;CA;RentDigs.com
5122003958;housing/rent/apartment;Lease Spacious 2+2. Approx 1,189 sf of Living Space!;Gated,Gym,Pool;2;2;USD;No;None;1445;Monthly;1189;null;Birmingham;AL;RentDigs.com
5122003566;housing/rent/apartment;$3,500 / Two BR - Great Deal. MUST SEE. Carport parking!;Clubhouse,Gym,Parking,Storage;2;2;USD;No;None;3500;Monthly;1000;null;Sunnyvale;CA;RentDigs.com
5122002744;housing/rent/apartment;$1,300/mo, Apartment, Greenville - convenient location. Parking Available!;Gym,Parking,Pool;2.5;2;USD;No;None;1300;Monthly;1060;null;Greenville;SC;RentDigs.com
5122002098;housing/rent/apartment;One BR Apartment - Surrounded by the scenic beauty of Canyon and great Oaks;AC,Fireplace,Parking,Storage;1;1;USD;No;None;2111;Monthly;655;null;Calabasas;CA;RentDigs.com
5122002008;housing/rent/apartment;Over 763 sf in Agoura Hills. Pet OK!;Basketball,Cable or Satellite,Gym,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Tennis,Washer Dryer;1;1;USD;No;Cats,Dogs;2376;Monthly;763;null;Agoura Hills;CA;RentDigs.com
5122000106;housing/rent/apartment;Sunnyvale Value. Carport parking!;Parking,Patio/Deck,Playground,Pool,Storage,Washer Dryer;2;2;USD;No;None;3520;Monthly;915;null;Sunnyvale;CA;RentDigs.com
5122000017;housing/rent/apartment;Apartment only for $1,223/mo. You Can Stop Looking Now!;Fireplace,Pool,Washer Dryer;2;3;USD;No;Cats,Dogs;1223;Monthly;1442;null;Greenville;SC;RentDigs.com
5121999800;housing/rent/apartment;Victoria - superb Apartment nearby fine dining;Clubhouse,Gym,Internet Access,Pool;1;1;USD;No;None;900;Monthly;752;null;Victoria;TX;RentDigs.com
5121999365;housing/rent/apartment;Apartment in move in condition in Sunnyvale. Pet OK!;AC,Clubhouse,Dishwasher,Fireplace,Gym,Internet Access,Patio/Deck,Pool,Refrigerator,Washer Dryer;2;2;USD;No;Cats,Dogs;3495;Monthly;1000;null;Sunnyvale;CA;RentDigs.com
5121444937;housing/rent/apartment;Apartment in prime location. Pet OK!;None;1;null;USD;No;Cats,Dogs;1195;Monthly;400;null;Los Angeles;CA;RentDigs.com
5121290966;housing/rent/apartment;Great Central Location One BR, One BA. Parking Available!;AC,Parking;1;1;USD;No;None;826;Monthly;702;null;Savannah;GA;RentDigs.com
5121290914;housing/rent/apartment;Savannah, Two BR, Two BA for rent;Gym,Internet Access,Playground,Pool,Tennis;2;2;USD;No;None;960;Monthly;1438;null;Savannah;GA;RentDigs.com
5121290779;housing/rent/apartment;Apartment in great location;Parking;1;1;USD;No;None;639;Monthly;470;null;Racine;WI;RentDigs.com
5121290503;housing/rent/apartment;One BR Apartment - lives up to its name as a to live large. Cat OK!;Fireplace,Gym;1;1;USD;No;Cats;2500;Monthly;644;null;Cambridge;MA;RentDigs.com
5121290489;housing/rent/apartment;Racine, prime location Studio, Apartment;None;1;2;USD;No;Cats,Dogs;599;Monthly;300;null;Racine;WI;RentDigs.com
5121290412;housing/rent/apartment;Convenient location One BR One BA for rent. Parking Available!;Gym,Parking,Pool,Wood Floors;1;1;USD;No;None;2401;Monthly;775;null;Cambridge;MA;RentDigs.com
5121290390;housing/rent/apartment;Welcome to The Maples - Racine's premiere apartment community. $639/mo;None;1;1;USD;No;Cats,Dogs;639;Monthly;470;null;Racine;WI;RentDigs.com
5121290377;housing/rent/apartment;Two BA - Two BR - convenient location.;Cable or Satellite,Gated,Parking,Playground,Storage,TV,Washer Dryer;2;2;USD;No;None;778;Monthly;975;null;Tallahassee;FL;RentDigs.com
5121290345;housing/rent/apartment;Super Cute! Apartment for Rent. Pet OK!;None;1;2;USD;No;Cats,Dogs;599;Monthly;300;null;Racine;WI;RentDigs.com
5121290337;housing/rent/apartment;Racine, prime location Two BR, Apartment;None;1;2;USD;No;Cats,Dogs;719;Monthly;770;null;Racine;WI;RentDigs.com
5121290317;housing/rent/apartment;Apartment, 622 sq. ft. - come and see this one.;Gym,Storage,Washer Dryer;1;1;USD;No;None;1000;Monthly;622;null;Charlotte;NC;RentDigs.com
5121290247;housing/rent/apartment;It's all about the experience!;Wood Floors;1;1;USD;No;None;2275;Monthly;787;null;Cambridge;MA;RentDigs.com
5121290211;housing/rent/apartment;$1,934/mo - must see to believe. Dog OK!;Gym,Storage,Washer Dryer;2;3;USD;No;Cats,Dogs;1934;Monthly;1208;null;Charlotte;NC;RentDigs.com
5121290149;housing/rent/apartment;Lovely Charlotte, Two BR, Two BA;Clubhouse,Fireplace,Gated,Gym,Hot Tub,Internet Access,Playground,Refrigerator,Tennis;2;2;USD;No;Cats,Dogs;1118;Monthly;1016;null;Charlotte;NC;RentDigs.com
5121290099;housing/rent/apartment;It's all about the experience. Single Car Garage!;Parking,Wood Floors;1;1;USD;No;None;2300;Monthly;787;null;Cambridge;MA;RentDigs.com
5121290003;housing/rent/apartment;One BR, 1.50 BA, safe neighborhood;Cable or Satellite,Gated,Parking,Playground,Storage,TV,Washer Dryer;1.5;1;USD;No;None;662;Monthly;700;null;Tallahassee;FL;RentDigs.com
5121289967;housing/rent/apartment;It's all about the experience. Single Car Garage!;Parking,Wood Floors;1;1;USD;No;None;2250;Monthly;787;null;Cambridge;MA;RentDigs.com
5121289811;housing/rent/apartment;has a new look both inside and out. Parking Available!;Clubhouse,Gym,Parking,Pool,Storage;1;1;USD;No;None;1855;Monthly;806;null;San Diego;CA;RentDigs.com
5121268217;housing/rent/apartment;Massive Four BR Three BA on the Brighton/Brookline line. Cat OK!;None;2;4;USD;No;Cats;3400;Monthly;1600;null;Brighton;MA;RentDigs.com
5121268158;housing/rent/apartment;Charlotte, One BR, One BA for rent;Dishwasher,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,TV,Washer Dryer;1;1;USD;No;Cats,Dogs;1269;Monthly;777;null;Charlotte;NC;RentDigs.com
5121267851;housing/rent/apartment;Spacious One BR, One BA;AC,Basketball,Clubhouse,Dishwasher,Fireplace,Gated,Gym,Pool,Tennis,Washer Dryer;1;1;USD;No;Cats,Dogs;1837;Monthly;670;null;San Diego;CA;RentDigs.com
5121267586;housing/rent/apartment;Spacious One BR, One BA;AC,Dishwasher,Patio/Deck,Washer Dryer;1;1;USD;No;None;850;Monthly;660;null;Charlotte;NC;RentDigs.com
5121267365;housing/rent/apartment;Convenient location One BR One BA for rent;Parking,Storage;1;1;USD;No;None;1325;Monthly;746;null;Jacksonville;FL;RentDigs.com
5121267178;housing/rent/apartment;Apartment in move in condition in Jacksonville. Single Car Garage!;Parking,Storage;2;3;USD;No;None;1990;Monthly;1371;null;Jacksonville;FL;RentDigs.com
5121266798;housing/rent/apartment;One BR Apartment in Jacksonville. Single Car Garage!;Parking,Storage;1;1;USD;No;None;1325;Monthly;746;null;Jacksonville;FL;RentDigs.com
5121266640;housing/rent/apartment;Jacksonville, prime location Two BR, Apartment;Parking,Storage;2;2;USD;No;None;1690;Monthly;1143;null;Jacksonville;FL;RentDigs.com
5121266559;housing/rent/apartment;$1,695/mo - 1,097 sq. ft. - ready to move in.;Parking,Storage;2;2;USD;No;None;1695;Monthly;1097;null;Jacksonville;FL;RentDigs.com
5121265856;housing/rent/apartment;All utilities included. Parking Available!;Parking;1;3;USD;No;None;2695;Monthly;1600;null;Allston;MA;RentDigs.com
5121265811;housing/rent/apartment;Move-in condition, Two BR One BA;Parking,Washer Dryer;1;2;USD;No;None;2000;Monthly;2226;null;Allston;MA;RentDigs.com
5121265599;housing/rent/apartment;Apartment in move in condition in Astoria. Pet OK!;Dishwasher,Patio/Deck,Storage;1;3;USD;No;Cats,Dogs;3870;Monthly;700;null;Astoria;NY;RentDigs.com
5121265192;housing/rent/apartment;One Spacious BR in Houston. $790/mo;Clubhouse,Gym;1;1;USD;No;None;790;Monthly;992;null;Houston;TX;RentDigs.com
5121264742;housing/rent/apartment;Super Cute! Apartment for Rent!;None;2.5;4;USD;No;None;1895;Monthly;2116;null;Waxhaw;NC;RentDigs.com
5121264722;housing/rent/apartment;Prominence Apartments Two BR Luxury Apartment Homes;Fireplace,Gym,Patio/Deck,Pool,Storage,Washer Dryer;2;2;USD;No;Cats,Dogs;1117;Monthly;1012;null;Houston;TX;RentDigs.com
5121264528;housing/rent/apartment;Apartment for rent in Houston $790. Parking Available!;Parking,Refrigerator;1;1;USD;No;Cats,Dogs;790;Monthly;735;null;Houston;TX;RentDigs.com
5121264518;housing/rent/apartment;Apartment for rent in Houston.;Parking,Refrigerator;2;2;USD;No;Cats,Dogs;950;Monthly;1050;null;Houston;TX;RentDigs.com
5121264416;housing/rent/apartment;Average Rent $990 a month - That's a STEAL!;Clubhouse,Gym;2;2;USD;No;None;990;Monthly;1253;null;Houston;TX;RentDigs.com
5121263928;housing/rent/apartment;Apartment in move in condition in Philadelphia;Cable or Satellite,Elevator,Internet Access,Parking;2;2;USD;No;None;1750;Monthly;1050;null;Philadelphia;PA;RentDigs.com
5121263858;housing/rent/apartment;Apartment in quiet area, spacious with big kitchen;None;1.5;2;USD;No;None;1275;Monthly;1008;null;Redmond;OR;RentDigs.com
5121263809;housing/rent/apartment;Spacious One BR, One BA;Clubhouse,Gym;1;1;USD;No;None;710;Monthly;813;null;Houston;TX;RentDigs.com
5121263765;housing/rent/apartment;Beautiful Houston Apartment for rent;Clubhouse,Gym;2;2;USD;No;None;975;Monthly;1224;null;Houston;TX;RentDigs.com
5121263480;housing/rent/apartment;Beautiful Houston Apartment for rent;Clubhouse,Gym;1;1;USD;No;None;835;Monthly;981;null;Houston;TX;RentDigs.com
5121263306;housing/rent/apartment;Amazing Three BR, Two BA for rent. Parking Available!;Parking;2;3;USD;No;None;1350;Monthly;1417;null;Pooler;GA;RentDigs.com
5121263276;housing/rent/apartment;Houston - 1bd/One BA 992sqft Apartment for rent;Clubhouse,Gym;1;1;USD;No;None;790;Monthly;992;null;Houston;TX;RentDigs.com
5121262950;housing/rent/apartment;This Apartment is a must see!;Clubhouse,Gym;1;1;USD;No;None;690;Monthly;813;null;Houston;TX;RentDigs.com
5121262864;housing/rent/apartment;Sunburst Apartments has something for everyone. Cat OK!;AC,Parking,Pool;1;1;USD;No;Cats;670;Monthly;667;null;Milwaukee;WI;RentDigs.com
5121262524;housing/rent/apartment;Two BR - ACTUAL PHOTOGRAPHS OF APARTMENT 2-D Broker Required.;AC,Refrigerator;1;2;USD;No;None;2900;Monthly;895;null;New York;NY;RentDigs.com
5121262479;housing/rent/apartment;Houston - 2bd/Two BA 1,012sqft Apartment for rent;Fireplace,Gym,Patio/Deck,Pool,Storage,Washer Dryer;2;2;USD;No;Cats,Dogs;1077;Monthly;1012;null;Houston;TX;RentDigs.com
5121262399;housing/rent/apartment;Gorgeous San Diego, Three BR, Two BA. Cat OK!;Gated,Pool,Washer Dryer,Wood Floors;2;3;USD;No;Cats;2595;Monthly;1317;null;San Diego;CA;RentDigs.com
5121262364;housing/rent/apartment;One BR Apartment in Quiet Building - Milwaukee;Dishwasher,Parking,Patio/Deck,Washer Dryer;1;1;USD;No;None;835;Monthly;700;null;Milwaukee;WI;RentDigs.com
5121262360;housing/rent/apartment;Spacious Five BR, 2.50 BA;Dishwasher,Refrigerator,Washer Dryer,Wood Floors;2.5;5;USD;No;None;6495;Monthly;1500;null;New York;NY;RentDigs.com
5121262195;housing/rent/apartment;Lease Spacious 2+2. Approx 1,046 sf of Living Space!;Fireplace,Gym,Patio/Deck,Pool,Storage,Washer Dryer;2;2;USD;No;Cats,Dogs;1073;Monthly;1046;null;Houston;TX;RentDigs.com
5121261958;housing/rent/apartment;One BR Apartment - Camden Holly Springs features one.;Basketball,Gym,Internet Access,Parking,Patio/Deck,Pool,Storage;1.5;1;USD;No;None;1289;Monthly;941;null;Houston;TX;RentDigs.com
5121261818;housing/rent/apartment;Great Two BR, Two BA apartment with wonderful views. Pet OK!;Doorman,Patio/Deck,Pool,Washer Dryer;2;2;USD;No;Cats,Dogs;5000;Monthly;944;null;New York;NY;RentDigs.com
5121261052;housing/rent/apartment;Two BR, One BA, safe neighborhood. Pet OK!;Dishwasher,Gated,Parking,Patio/Deck,Refrigerator,Washer Dryer;1;2;USD;No;Cats,Dogs;1850;Monthly;800;null;San Diego;CA;RentDigs.com
5121260862;housing/rent/apartment;Four BR Apartment - Packard Corner BU West Four BR.;Fireplace,Patio/Deck,Wood Floors;1;4;USD;No;None;4300;Monthly;1300;null;Allston;MA;RentDigs.com
5121260781;housing/rent/apartment;Two BA - Apartment - Four BR - in a great area.;AC,Dishwasher,Parking,Patio/Deck;2;4;USD;No;None;4400;Monthly;1300;null;Allston;MA;RentDigs.com
5121260448;housing/rent/apartment;Prices advertised are based on a 12-15 month lease.;AC,Patio/Deck,TV,Washer Dryer,Wood Floors;2;3;USD;No;None;3075;Monthly;1000;null;Jamaica Plain;MA;RentDigs.com
5121252327;housing/rent/apartment;Charming, light-filled apartment in a brownstone.;Dishwasher,Washer Dryer;1;2;USD;No;None;3100;Monthly;900;null;New York;NY;RentDigs.com
5121252061;housing/rent/apartment;Convenient location Two BR Two BA for rent. $932/mo;None;2;2;USD;No;None;932;Monthly;1158;null;Macon;GA;RentDigs.com
5121251748;housing/rent/apartment;Two BR Apartment - Only seconds away from the line and commuter rail.;Fireplace,Gym,Storage,Washer Dryer;2;2;USD;No;None;3050;Monthly;820;null;Jamaica Plain;MA;RentDigs.com
5121251744;housing/rent/apartment;One BR Apartment - Only seconds away from the line and commuter rail.;Fireplace,Gym,Storage,Washer Dryer;1;1;USD;No;None;2425;Monthly;652;null;Jamaica Plain;MA;RentDigs.com
5121251685;housing/rent/apartment;Two BR Apartment - Only seconds away from the line and commuter rail.;Fireplace,Gym,Storage,Washer Dryer;2;2;USD;No;None;3100;Monthly;1010;null;Jamaica Plain;MA;RentDigs.com
5121251482;housing/rent/apartment;Welcome to Park, a residential community in Jacksonville, Florida.;None;2;2;USD;No;None;1230;Monthly;990;null;Jacksonville;FL;RentDigs.com
5121251076;housing/rent/apartment;One BR Apartment - Large & Bright. Pet OK!;Gym,Patio/Deck,Pool,Storage,Washer Dryer;1;1;USD;No;Cats,Dogs;1075;Monthly;820;null;Jacksonville;FL;RentDigs.com
5121249822;housing/rent/apartment;Lease Spacious 1+1. Approx 885 sf of Living Space. Pet OK!;Fireplace,Gated,Gym,Hot Tub,Playground,Pool;1;1;USD;No;Cats,Dogs;785;Monthly;885;null;Macon;GA;RentDigs.com
5121249070;housing/rent/apartment;Apartment \ 1,089 sq. ft. \ $1,531/mo - ready to move in.;Clubhouse,Gym,Pool,Wood Floors;2;2;USD;No;None;1531;Monthly;1089;null;Jacksonville;FL;RentDigs.com
5121244426;housing/rent/apartment;Apartment, Houston, $855/mo - ready to move in. Parking Available!;Parking,Storage;1;2;USD;No;None;855;Monthly;816;null;Houston;TX;RentDigs.com
5121241701;housing/rent/apartment;Lovely Jacksonville Beach, Two BR, Two BA;Gym,Pool;2;2;USD;No;Cats,Dogs;1629;Monthly;1290;null;Jacksonville Beach;FL;RentDigs.com
5121237700;housing/rent/apartment;Beautiful One BR One BA garden level unit.;Patio/Deck,Washer Dryer,Wood Floors;1;1;USD;No;None;2200;Monthly;700;null;Charlestown;MA;RentDigs.com
5121237493;housing/rent/apartment;One BA \ Apartment - must see to believe.;Clubhouse,Gated,Gym,Playground,Pool,Tennis,Washer Dryer;1;2;USD;No;None;780;Monthly;1117;null;Warner Robins;GA;RentDigs.com
5121237154;housing/rent/apartment;This Apartment is a must see. Pet OK!;Gym,Pool;2;2;USD;No;Cats,Dogs;1290;Monthly;1012;null;Milwaukee;WI;RentDigs.com
5121233900;housing/rent/apartment;Spacious One BR, One BA. Pet OK!;Wood Floors;1;1;USD;No;Cats,Dogs;1725;Monthly;734;null;Philadelphia;PA;RentDigs.com
5121233743;housing/rent/apartment;Move-in condition, One BR One BA;Clubhouse,Fireplace,Gated,Gym,Pool,Storage,TV;1;1;USD;No;None;1172;Monthly;691;null;Jacksonville;FL;RentDigs.com
5121233355;housing/rent/apartment;Jacksonville, Great Location, One BR Apartment. Parking Available!;Clubhouse,Parking,Pool;1;1;USD;No;None;1230;Monthly;735;null;Jacksonville;FL;RentDigs.com
5121233120;housing/rent/apartment;Move-in condition, One BR One BA. Parking Available!;Parking;1;1;USD;No;None;630;Monthly;600;null;Milwaukee;WI;RentDigs.com
5121232969;housing/rent/apartment;Huge 1 & Two BR apartments.;Storage;1;2;USD;No;None;505;Monthly;425;null;Milwaukee;WI;RentDigs.com
5121232746;housing/rent/apartment;One Spacious BR in Jacksonville;Fireplace,Patio/Deck,Pool,Storage,TV,Washer Dryer;1;1;USD;No;None;1385;Monthly;724;null;Jacksonville;FL;RentDigs.com
5121231756;housing/rent/apartment;Amazing Two BR, Two BA for rent;Fireplace,Patio/Deck,Pool,Storage,TV,Washer Dryer;2;2;USD;No;None;1760;Monthly;1082;null;Jacksonville;FL;RentDigs.com
5121230654;housing/rent/apartment;Great Central Location Two BR, Two BA. Pet OK!;Fireplace,Patio/Deck,Pool,Storage,TV,Washer Dryer;2;2;USD;No;Cats,Dogs;1710;Monthly;1082;null;Jacksonville;FL;RentDigs.com
5121230578;housing/rent/apartment;Convenient location One BR One BA for rent. Gated parking!;Fireplace,Gated,Patio/Deck,Pool,Storage,TV,Washer Dryer;1;1;USD;No;None;1315;Monthly;722;null;Jacksonville;FL;RentDigs.com
5121230403;housing/rent/apartment;Apartment - Jacksonville - Two BA - in a great area.;Fireplace,Patio/Deck,Pool,Storage,TV,Washer Dryer;2;2;USD;No;None;1760;Monthly;1082;null;Jacksonville;FL;RentDigs.com
5121227798;housing/rent/apartment;New York, $3,254/mo - in a great area. Single Car Garage!;Dishwasher,Doorman,Parking,Wood Floors;1;2;USD;No;None;3254;Monthly;793;null;New York;NY;RentDigs.com
5121227139;housing/rent/apartment;Bright Jacksonville, Two BR, Two BA for rent. Pet OK!;Clubhouse,Gym,Playground,Pool,Tennis;2;2;USD;No;Cats,Dogs;1330;Monthly;1245;null;Jacksonville;FL;RentDigs.com
5121224374;housing/rent/apartment;Huntersville - 2bd/Two BA 1,126sqft Apartment for rent;Fireplace,Gym,Internet Access,Parking,Pool,Storage,TV;2;2;USD;No;None;1460;Monthly;1126;null;Huntersville;NC;RentDigs.com
5121223206;housing/rent/apartment;Houston - superb Apartment nearby fine dining;Gym,Parking,Patio/Deck,Playground,Storage,Wood Floors;2;2;USD;No;None;1015;Monthly;920;null;Houston;TX;RentDigs.com
5121223052;housing/rent/apartment;Spacious Two BR, Two BA. Single Car Garage!;Fireplace,Gym,Internet Access,Parking,Pool,Storage,TV;2;2;USD;No;None;1460;Monthly;1126;null;Granite Quarry;NC;RentDigs.com
5121222597;housing/rent/apartment;Apartment in great location. Pet OK!;Clubhouse,Gym,Hot Tub,Pool;2;2;USD;No;Cats,Dogs;1690;Monthly;1182;null;Eugene;OR;RentDigs.com
5121221384;housing/rent/apartment;Apartment only for $955/mo. You Can Stop Looking Now. Parking Available!;AC,Parking,Patio/Deck,Pool,Washer Dryer;1;2;USD;No;None;955;Monthly;910;null;Houston;TX;RentDigs.com
5121220383;housing/rent/apartment;Apartment for rent in Eugene.;AC,Dishwasher,Refrigerator,Storage;1;1;USD;No;None;1625;Monthly;811;null;Eugene;OR;RentDigs.com
5121219924;housing/rent/apartment;Apartment in move in condition in Augusta;Fireplace,Gym,Patio/Deck,Pool,Tennis,Washer Dryer;1;1;USD;No;None;780;Monthly;703;null;Augusta;GA;RentDigs.com
5121218690;housing/rent/apartment;Live the you've always wanted without compromising style or quality.;None;1;1;USD;No;None;730;Monthly;675;null;Houston;TX;RentDigs.com
5121217688;housing/rent/apartment;The Crest offers studio, 1, 2 & Three BR homes.;Gym,Parking,Pool;2;2;USD;No;Cats,Dogs;1932;Monthly;1325;null;Huntersville;NC;RentDigs.com
5121217239;housing/rent/apartment;Apartment in move in condition in Houston. Washer/Dryer Hookups!;AC,Parking,Patio/Deck,Pool,Washer Dryer;1;1;USD;No;None;866;Monthly;830;null;Houston;TX;RentDigs.com
5121216787;housing/rent/apartment;Jacksonville, 804 sq. ft. - come and see this one. Pet OK!;AC,Cable or Satellite,Clubhouse,Dishwasher,Gym,Pool,Refrigerator;1;1;USD;No;Cats,Dogs;1099;Monthly;804;null;Jacksonville;FL;RentDigs.com
5121214443;housing/rent/apartment;Apartment in move in condition in Huntersville. Single Car Garage!;Clubhouse,Fireplace,Gym,Internet Access,Parking,Playground,Pool,Storage,TV,Washer Dryer;2;2;USD;No;None;1179;Monthly;1051;null;Huntersville;NC;RentDigs.com
5121213091;housing/rent/apartment;$1,043 / One BR - Great Deal. MUST SEE. Single Car Garage!;Clubhouse,Fireplace,Parking,Pool,Storage;1;1;USD;No;Cats,Dogs;1043;Monthly;840;null;Grover;NC;RentDigs.com
5121209184;housing/rent/apartment;Beautiful Huntersville Apartment for rent. Single Car Garage!;AC,Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Gym,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,TV,Washer Dryer;1;1;USD;No;Cats,Dogs;964;Monthly;744;null;Grover;NC;RentDigs.com
5121208054;housing/rent/apartment;Boston - superb Apartment nearby fine dining. Pet OK!;Gym;1;1;USD;No;Cats,Dogs;2125;Monthly;687;null;Boston;MA;RentDigs.com
5121207933;housing/rent/apartment;Huntersville Luxurious 2 + 2. Single Car Garage!;Fireplace,Gym,Internet Access,Parking,Pool,Storage,TV;2;2;USD;No;None;1460;Monthly;1126;null;Gold Hill;NC;RentDigs.com
5121207588;housing/rent/apartment;Outstanding Opportunity To Live At The Huntersville City Club;Fireplace,Gym,Internet Access,Parking,Pool,Storage,TV;2;2;USD;No;None;1460;Monthly;1126;null;Huntersville;NC;RentDigs.com
5121206135;housing/rent/apartment;Bright Huntersville, Two BR, Two BA for rent;Clubhouse,Gym,Pool,Storage;2;2;USD;No;None;1310;Monthly;1091;null;Huntersville;NC;RentDigs.com
5121204243;housing/rent/apartment;Amazing Two BR, One BA for rent;Fireplace,Gated,Gym,Patio/Deck,Playground,Pool,Storage,Tennis,Washer Dryer,Wood Floors;1;2;USD;No;Cats,Dogs;1115;Monthly;945;null;Granite Quarry;NC;RentDigs.com
5121202181;housing/rent/apartment;Prominence Apartments Two BR Luxury Apartment Homes;Cable or Satellite,Gym,Pool,TV;1;2;USD;No;None;950;Monthly;875;null;Jacksonville;FL;RentDigs.com
5121198497;housing/rent/apartment;Attractive One BR, One BA;Cable or Satellite,Gated,Gym,Storage,TV,Washer Dryer;1;1;USD;No;Cats,Dogs;1300;Monthly;843;null;Jacksonville;FL;RentDigs.com
5121197467;housing/rent/apartment;One BR Apartment - Discover a new style of living in our one. Pet OK!;Cable or Satellite,Gated,Gym,Storage,TV,Washer Dryer;1;1;USD;No;Cats,Dogs;1300;Monthly;843;null;Jacksonville;FL;RentDigs.com
5121197438;housing/rent/apartment;Beautiful Oak Creek Apartment for rent. Parking Available!;AC,Clubhouse,Dishwasher,Gym,Parking,Pool,Refrigerator,Washer Dryer;2;3;USD;No;Cats,Dogs;1575;Monthly;1585;null;Oak Creek;WI;RentDigs.com
5121188896;housing/rent/apartment;Offered Fully furnished OR unfurnished Two BR, Two BA, at The Park;Fireplace,Gym,Internet Access,Patio/Deck,Pool,View,Wood Floors;2;2;USD;No;None;3950;Monthly;1200;null;San Diego;CA;RentDigs.com
5121187390;housing/rent/apartment;Apartment only for $2,376/mo. You Can Stop Looking Now. Single Car Garage!;Parking,Patio/Deck;1;1;USD;No;None;2376;Monthly;792;null;San Diego;CA;RentDigs.com
5121185517;housing/rent/apartment;Two BR, 1.50 BA, safe neighborhood;Parking;1.5;2;USD;No;None;950;Monthly;1080;null;Franklin;WI;RentDigs.com
5121185336;housing/rent/apartment;Two BR Apartment in Athens. Pet OK!;Clubhouse,Fireplace,Gym,Internet Access,Playground,Pool;2;2;USD;No;Cats,Dogs;1200;Monthly;1113;null;Athens;GA;RentDigs.com
5121184395;housing/rent/apartment;BRAND NEW CONSTRUCTION UNIT. Pet OK!;AC,Parking,Wood Floors;2;4;USD;No;Cats,Dogs;3900;Monthly;1401;null;Boston;MA;RentDigs.com
5121177260;housing/rent/apartment;Two BR - The Pointe Apartments offer a southern flare for football.;Pool;2;2;USD;No;None;800;Monthly;1200;null;Athens;GA;RentDigs.com
5121176294;housing/rent/apartment;Studio in Houston;None;1;2;USD;No;None;2630;Monthly;1557;null;Houston;TX;RentDigs.com
5121176094;housing/rent/apartment;Prominence Apartments Two BR Luxury Apartment Homes;Gym,Pool,Washer Dryer;2;2;USD;No;None;2026;Monthly;1128;null;Vista;CA;RentDigs.com
5121175369;housing/rent/apartment;Apartment in move in condition in Houston. Pet OK!;Gym,Internet Access,Parking,Storage,TV;2;2;USD;No;Cats,Dogs;1759;Monthly;1137;null;Houston;TX;RentDigs.com
5121175272;housing/rent/apartment;Apartment in prime location. Will Consider!;Clubhouse,Fireplace,Parking,Patio/Deck,Playground,Pool;3;3;USD;No;None;1295;Monthly;1290;null;Cornelius;NC;RentDigs.com
